"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NPHS2",0.223230503640737,0.00373833737504317,0.913124336054987,0.36117719093488,0.435659850899963,-6.30409270540324
"OTOP2",0.223083034593249,0.0035395583142287,0.912521113942062,0.361494498446029,0.435995983534638,-6.30463540475571
"TNNC1",0.222887592962943,-0.0271666703037762,0.911721659987514,0.361915297234468,0.436456851079147,-6.30535409491868
"MXD4",0.222803187609656,0.000154753289956236,0.911376399904672,0.362097122426048,0.436629457340291,-6.30566428078846
"ZBTB39",0.222737555454396,-0.0159444657543522,0.911107931585074,0.362238546124069,0.436753314374639,-6.30590539480542
"ST8SIA2",-0.222652111472574,-0.00902442095086425,-0.910758422992391,0.362422712042265,0.436928674000735,-6.3062191854445
"CPA2",-0.222575920933207,0.0317139185857486,-0.910446765604453,0.362586982546816,0.437077487497801,-6.30649889153053
"ZFP3",0.222558928709848,-0.00227768270471729,0.91037725891778,0.362623624963832,0.437077487497801,-6.30656125929427
"MYH4",0.222180934498944,-0.0177240843149489,0.90883107366426,0.363439339714827,0.437977301058376,-6.3079474072036
"DEFB136",-0.222177019232668,-0.00987843364201498,-0.908815058268246,0.363447794895823,0.437977301058376,-6.3079617526025
"OR2AG1",0.222061105873822,-0.000353986966466509,0.908340914694182,0.36369817038696,0.438232214489114,-6.30838634057328
"FEV",-0.221954576535812,-0.00616258910174812,-0.907905156455706,0.363928371291739,0.438460093377659,-6.30877635969975
"COL10A1",0.221937624148697,-0.0301290294131308,0.907835812719182,0.363965012370394,0.438460093377659,-6.30883840755055
"MRPS24",0.22191790021783,-0.00110982041118588,0.907755131983424,0.364007646797885,0.438464517833355,-6.30891059363227
"OR2F1",0.221899970162088,-0.013918822232939,0.907681789093551,0.364046406369128,0.438464517833355,-6.30897620888297
"OR1N1",-0.221881798016128,-0.00669901568770249,-0.907607455933683,0.36408569190197,0.438465029536763,-6.30904270465616
"ZBTB41",0.221779667748859,-0.0153845136067914,0.907189692093299,0.364306531971372,0.438684162244716,-6.30941631986402
"NSUN6",0.221666821770153,-0.0263210282815321,0.906728095637165,0.364550640369187,0.438894939664744,-6.3098289354951
"ERCC1",0.221662787011456,-0.00862874047241683,0.906711591457422,0.364559370250641,0.438894939664744,-6.30984368449836
"TMEM117",0.221515132816997,-0.0175512273302764,0.906107612000841,0.36487893488782,0.439232798713249,-6.31038324763523
"ZNF485",0.221402103882929,-0.019706105136807,0.905645267165826,0.36512367906902,0.439480528156151,-6.31079603897874
"ENPP7",0.221332039716038,-0.00719117660959664,0.905358669703425,0.365275442102568,0.439616300079282,-6.31105181353854
"ARMCX2",0.22122117798992,0.0187346782911207,0.904905189832153,0.365515655464863,0.43985848342684,-6.3114563572985
"RTN3",0.221181443712665,-0.0157316460658728,0.904742656777999,0.36560177504407,0.439915199725098,-6.31160130167732
"AZIN1",0.221145537731024,-0.0161679028147114,0.904595783366384,0.365679608116212,0.439961934141098,-6.31173225864298
"TAS2R60",0.221043586265459,-0.00246038531977884,0.90417875091434,0.36590066375676,0.440180956303179,-6.31210398204
"LRP5",0.220989213628558,-0.0257951241593999,0.903956339652618,0.366018590981669,0.440275880815157,-6.31230215904431
"NPHP1",0.220793129269295,0.00257984713296869,0.903154256615385,0.366444069562666,0.440740692556823,-6.3130164409934
"ARFIP2",-0.220749388365998,-0.00907026833261336,-0.902975334458111,0.366539023925448,0.440802302214986,-6.31317569070139
"MNAT1",0.220733541255769,-0.00485979994910778,0.902910511856491,0.366573429201738,0.440802302214986,-6.31323337828691
"ZDHHC12",0.220471546945522,-0.0111580437234255,0.901838824176303,0.367142530523358,0.441439596323002,-6.31418650521527
"ZDHHC20",0.220274706408076,-0.00849510580425203,0.901033647992343,0.367570467540308,0.441907041583089,-6.31490186008661
"TLE4",0.220231595408417,0.00660776880783831,0.900857302455787,0.367664233560547,0.441972677100326,-6.31505844812611
"OCA2",0.220179353469581,-0.00161980546959887,0.900643606814129,0.367777879251877,0.442048018536874,-6.31524816054489
"CTH",-0.220166766265947,-0.0104861404049052,-0.900592118859867,0.367805264382183,0.442048018536874,-6.31529386323875
"ING4",-0.21983573283309,0.00577456431561305,-0.899238026660729,0.368525927311074,0.442866976019901,-6.31649486976813
"KIF12",-0.219608146024675,-0.0359107072857152,-0.898307082860758,0.369021895312928,0.443415766221062,-6.31731951826653
"SRPX",0.219546340495497,0.0116576293099836,0.898054267354475,0.3691566565094,0.443530460589453,-6.31754331978084
"HTR1A",-0.219329756061714,-0.00385380987231074,-0.897168328766012,0.369629140171608,0.4440508505703,-6.31832708779399
"CASQ2",0.219247525702482,0.0216832166837732,0.896831965495972,0.369808625894307,0.444219176617211,-6.31862445747476
"IQSEC3",-0.21919799121341,0.0093229713520791,-0.896629344677095,0.369916771873372,0.444301781674181,-6.31880353524953
"SSX1",0.219158810095092,-0.00274197123682853,0.896469074319478,0.370002327814418,0.44435723946036,-6.31894515471289
"SLTM",0.219062688561477,-0.0132779089607916,0.896075889203057,0.370212270992746,0.444562053385606,-6.31929247706916
"NT5C1A",0.218931458482031,0.0147947302308403,0.89553909258606,0.370499015704085,0.444859039500818,-6.31976641347026
"SLC39A12",0.218802740089594,0.00540530293654243,0.895012570024333,0.370780406190274,0.445149534267383,-6.32023100303693
"PCK1",0.218701456751564,-0.0220992920464019,0.894598270547856,0.371001914316403,0.445368081629107,-6.32059637784237
"WDSUB1",-0.218527269201041,-0.0144548404056254,-0.893885756402942,0.371383057049526,0.445778194967001,-6.32122435546303
"ZNF324",-0.218094068928013,-0.0214254150110882,-0.892113750761975,0.37233200274098,0.446869693322677,-6.32278395122207
"CTNNAL1",0.218057086703325,0.00535953448217144,0.891962474978364,0.372413083616254,0.446919466330801,-6.32291695023811
"MRGPRX2",0.218007388717823,0.0110717940239783,0.89175918537737,0.372522060115912,0.44700270172156,-6.32309564336989
"ZNF627",0.217783374299972,-0.0144838327313857,0.890842854440376,0.373013518559047,0.447544824532297,-6.32390059977285
"THBD",0.217736218390485,0.00806200070588897,0.890649963200877,0.37311702361727,0.447621411746268,-6.32406994080026
"C6orf118",-0.217561549983416,-0.00642423470700528,-0.889935482112345,0.373500567683763,0.448025205777261,-6.3246968709671
"AMT",-0.21754677422884,-0.018210859097791,-0.889875041890841,0.373533024084613,0.448025205777261,-6.32474988189773
"RCOR3",0.217454481108897,-0.00506386411535966,0.889497516899874,0.373735794522332,0.448220766326049,-6.32508092016891
"DAZ2",0.217176399740225,0.00990855456717075,0.888360025110012,0.374347158386138,0.448906258696014,-6.32607749712311
"SORCS3",-0.217156029449909,0.0237743572992866,-0.88827670044104,0.374391966913154,0.448912280837525,-6.32615044923068
"ZNF675",0.21705430491803,0.00962031661909393,0.8878605962612,0.374615779997695,0.449132913156306,-6.32651465282134
"SSX2",-0.21702251396191,-0.000695520376940009,-0.887730555360758,0.374685743036764,0.449169064883533,-6.32662843874805
"MUSTN1",0.216745811651949,0.00292153506433342,0.886598704610313,0.375295028814123,0.44985167429191,-6.3276181055183
"TESC",0.216704519581626,0.00327620540332476,0.886429799403886,0.375386004515319,0.449912926380534,-6.32776568445096
"CYP2S1",0.216644704206746,-0.0120685554772388,0.886185124623413,0.375517815373824,0.450023102587664,-6.32797941628846
"UTY",0.216572442349199,0.00834090447872996,0.88588953750777,0.375677091778342,0.450138488661177,-6.3282375431056
"SYT8",0.21656482282249,-0.0168652714632582,0.885858369835101,0.375693888834734,0.450138488661177,-6.32826475582311
"LMAN2L",0.216451132216041,-0.0124690968398258,0.885393318429329,0.375944572022479,0.450391017851947,-6.32867068180464
"RXRG",0.216349988747764,0.0139883124460249,0.884979591090053,0.376167676057332,0.450610456413089,-6.32903162976022
"PRSS27",0.216287592572049,0.00654063723748648,0.884724359544215,0.376305351384065,0.450727524380722,-6.32925421716299
"PNMA2",0.216097324055056,-0.0130995462400118,0.883946066208774,0.376725365224066,0.451182708398592,-6.32993257029781
"TRIM41",0.216042332352272,-0.0138315214952887,0.883721122658163,0.376846812124624,0.451280256973268,-6.33012851776646
"CHKA",-0.215964285214154,-0.0186816042179006,-0.883401870853359,0.377019217450448,0.451438801920132,-6.33040653117973
"RRAS2",0.215918722202521,-0.0101537157738044,0.88321549536225,0.377119888156581,0.45151142806353,-6.3305687857382
"TTLL6",0.215795652275197,-0.0338093974327949,0.882712077846082,0.377391891923004,0.451789147646393,-6.3310068792497
"PTHLH",-0.215753729603897,0.0158444870036458,-0.882540593166468,0.377484575182533,0.451852160172345,-6.33115605485696
"SPACA4",-0.215661112976736,-0.0277749758835954,-0.882161744869285,0.377689383114291,0.452032791457761,-6.33148551464251
"RBM17",0.215649257892577,-0.0191897587163116,0.882113251649609,0.377715603816695,0.452032791457761,-6.33152767583732
"OSBPL9",0.215381919461746,0.00623909239258609,0.881019703845103,0.378307192368735,0.452692761851356,-6.33247781768598
"GSTZ1",0.215349890200516,-0.00083274546401304,0.880888688157651,0.378378107617298,0.452729606388757,-6.33259157314176
"UTF1",0.215096260207206,-0.00494015969257884,0.879851214714426,0.378939952937618,0.453353778920066,-6.333491770649
"TAS2R16",0.214948575230469,-0.00510211569306548,0.879247109342944,0.379267343498292,0.453697353338765,-6.33401545358514
"MRPS18B",0.214701001456151,-0.00546029610018148,0.878234408862447,0.379816559426721,0.454306184672076,-6.33489252992071
"ZNF30",-0.21445675952226,-0.0167228775235612,-0.877235337274632,0.380358862886993,0.454906619668639,-6.33575681212003
"SLURP1",0.214075380318755,0.00930148997409401,0.875675305709475,0.381206610451083,0.455824311134419,-6.33710440520717
"RASSF6",0.214075220376949,-0.00274537799915283,0.875674651467543,0.381206966220365,0.455824311134419,-6.33710496985404
"SLC41A3",0.21388241660895,-0.0139123175815534,0.874885987688303,0.381635980769351,0.456288944687993,-6.33778532342025
"TSPAN12",-0.213846691683095,-0.00455866829715477,-0.87473985488535,0.381715506096869,0.456335670194,-6.33791131992861
"USP46",-0.213670166583773,-0.000715870743602056,-0.874017778997482,0.382108608301494,0.456757222954313,-6.33853358880116
"GATA6",-0.213628379994453,0.00328413136574906,-0.873846850961188,0.382201698820653,0.45682010252049,-6.33868081554534
"TMEM31",0.213531593539199,0.0150438159517004,0.873450945982916,0.382417369279791,0.457029464843118,-6.33902171279932
"DPM2",0.213429782162714,-0.0217875956585064,0.873034486565233,0.382644317335145,0.457252259319259,-6.33938014190268
"C6orf163",0.213386282197546,-0.014220784875864,0.872856549965327,0.382741308406825,0.457319727073409,-6.33953323232943
"SERAC1",0.213200852603429,-0.0189085109338005,0.872098050243062,0.383154926335346,0.457765463134446,-6.34018546893472
"PIGN",-0.213090373408419,0.00145154780925062,-0.871646135115219,0.38340149055348,0.45801154239438,-6.34057380279751
"RAB5C",0.213014814212883,-0.0153425046190197,0.87133706023911,0.383570177283151,0.458164546928413,-6.34083927711599
"HTR1D",0.212814891758727,-0.035941622044559,0.87051927747539,0.384016725485029,0.458649382200443,-6.34154124282368
"PCDHGC5",0.21238661446701,-0.00961644228139233,0.868767409288612,0.384974398876007,0.459744511274131,-6.3430427873306
"NRN1",0.212319857439306,0.0117148845525916,0.868494339678476,0.385123806082629,0.459874262253181,-6.34327656565338
"TAAR5",-0.212224673404882,-0.00661896369607826,-0.868104989402334,0.385336896335547,0.460080021307299,-6.34360976621651
"PPP1CB",0.212150197485059,0.0132931998945643,0.867800345665339,0.38550367718361,0.460230450710261,-6.34387037191193
"CYP3A43",-0.212039170298245,-0.00626266811503975,-0.867346188977115,0.385752392551096,0.460478654798351,-6.34425870775936
"C10orf67",-0.211867408618795,-0.00077249576571276,-0.866643597857401,0.38613735414973,0.460889428421813,-6.34485907198018
"SLC2A4RG",-0.211825496920497,0.00791350211299251,-0.866472158062852,0.386231324511967,0.460952827847316,-6.34500549346912
"RIPK4",0.211792554547971,0.0047728855514124,0.866337407293801,0.386305194516712,0.460992227364575,-6.34512055965029
"RNF157",0.211705875657563,-0.0250980516745013,0.865982847307765,0.386499604534599,0.46117544817723,-6.34542323950417
"OR10G2",0.211679663933277,-0.00474013991109717,0.865875628254162,0.386558405943283,0.461196837713657,-6.34551474559016
"SERP1",-0.211357466485528,0.00462305629475965,-0.864557679650561,0.387281645376731,0.46201086961151,-6.34663862302355
"MAGEA6",0.211018469124977,-0.000240237121511769,0.863171011006588,0.388043485886792,0.462870773999438,-6.34781925312313
"TLN2",0.210438565429725,-0.0166498105029121,0.8607989150427,0.389348838755387,0.464342509753834,-6.34983449672406
"CLDN3",0.210433785022824,-0.0446067838617844,0.860779360789108,0.38935961045653,0.464342509753834,-6.3498510862367
"AAAS",0.210392808263441,-0.0171127224904129,0.860611745362025,0.389451950914428,0.464367741523686,-6.3499932729952
"GAB1",0.210387869797116,0.00047290488289182,0.86059154456639,0.389463080567105,0.464367741523686,-6.35001040729073
"F8",0.210266702395093,0.00803025877033326,0.860095909329628,0.38973621200653,0.464611929900484,-6.35043067863341
"ZBTB12",-0.210252675467446,-0.0218657630558464,-0.860038532184545,0.389767838551716,0.464611929900484,-6.35047931565116
"SPTB",-0.210242219624735,-0.00880667258367266,-0.859995762561768,0.389791414378975,0.464611929900484,-6.35051556816581
"KCTD18",-0.210157133036555,-0.00532056712597499,-0.859647715887714,0.389983299802535,0.464791546601035,-6.3508105134901
"KLHL24",-0.210075978164218,-0.00901412268556039,-0.859315751896633,0.390166372007692,0.464960622661891,-6.35109171861739
"EDN3",-0.209877450540882,-0.00572212224835591,-0.858503674688139,0.390614438224985,0.465445422588711,-6.35177916755076
"BIRC6",0.209804359717358,-0.0191199755207886,0.85820469668731,0.390779479006295,0.465592910414786,-6.35203209814787
"XYLB",-0.20978253996426,-0.0315541078584168,-0.858115442991085,0.390828756725916,0.465602456143862,-6.35210758826857
"RNF2",0.209358800446555,-0.0197394799675312,0.856382136568109,0.391786478082952,0.466694133468112,-6.35357204934599
"ZNF214",0.209203308020282,0.000413049519489788,0.855746094825667,0.392138273521939,0.467063880518108,-6.35410869487799
"EMX1",-0.209045525849377,-0.0197727727925662,-0.855100686883205,0.392495445199399,0.467439952309988,-6.35465283535565
"PHF2",0.208950834300333,0.000192220112188678,0.854713351118421,0.392709893241702,0.467645986854472,-6.3549791992365
"AMOTL1",-0.208901836180562,0.00958261482910078,-0.854512924318077,0.392820887208828,0.467728795945252,-6.35514801809703
"TRIB2",0.208689184974251,-0.00332646552719564,0.853643074595899,0.393302819873114,0.468253214796703,-6.35588023098763
"ARHGEF16",0.208664827047436,-0.0242834594478977,0.853543438500527,0.393358045237171,0.468269553113631,-6.35596405400337
"UGT2A3",0.20859069921471,-0.0217640605623947,0.853240218613741,0.393526140018835,0.468420238193113,-6.35621909016749
"HEXIM1",0.208567724054504,-0.020327803103893,0.853146238724941,0.393578248099237,0.468432845285199,-6.35629811761105
"ENTPD5",-0.208272291420444,-0.00684277905208917,-0.851937771587046,0.394248666917255,0.469181279277227,-6.35731353883719
"BCAM",0.208156931172441,-0.0115922425498946,0.85146589051279,0.39451063889653,0.46944352865108,-6.3577096487827
"GALNT6",0.208039901039693,-0.00374480359898818,0.850987178775278,0.394776510598671,0.469710362657893,-6.35811126832381
"NAT8",0.207939719692854,-0.0173803652041175,0.850577386993575,0.395004190908718,0.469931704557472,-6.35845488741767
"TIMM17B",-0.207911432946918,-0.010948490581008,-0.850461680064277,0.395068492047871,0.469958650055469,-6.35855188016633
"LCN6",-0.207627829652665,0.0230479989869519,-0.849301600838793,0.395713525852667,0.470676334829817,-6.35952360142384
"MAPK14",0.20736564775653,-0.0206238035210841,0.848229145838561,0.396310403957225,0.471336596168374,-6.36042074579866
"SNTB2",-0.207302246795169,-0.00607957675902322,-0.847969804217215,0.396454822899458,0.471384533981244,-6.36063752350779
"TAS2R46",0.207294765180187,-0.0054765291783825,0.847939200672439,0.396471867116826,0.471384533981244,-6.36066309993575
"MGAT4B",0.207281283446083,-0.0303744882110888,0.84788405364145,0.396502581603093,0.471384533981244,-6.36070918586332
"PLEKHB2",-0.207274593074606,-0.013350881395399,-0.847856686678093,0.396517824338916,0.471384533981244,-6.36073205510035
"EPB41L4A",0.207161881843239,0.0185745476069083,0.847395641405923,0.396774668557152,0.47164017965975,-6.36111721718897
"CRYBA1",0.206862840503848,-0.0173007277339215,0.846172412859506,0.397456604646854,0.472401018669593,-6.36213809995273
"PLAG1",0.206742673674117,0.00679507353588036,0.845680870463531,0.397730832903567,0.472677163224241,-6.36254791631253
"GJA3",0.206610844938549,-0.0191017250189786,0.845141625043772,0.398031805513181,0.472985030184857,-6.36299723045963
"CYP4X1",0.206360151195073,0.0214255408161969,0.844116162329983,0.398604532296325,0.47361572640053,-6.36385088354494
"MAP6",-0.206305372006722,0.0137170211122426,-0.843892088069625,0.398729745084779,0.473714616593826,-6.3640372776389
"OTOS",0.206197529880258,0.00202757998834937,0.843450959870207,0.398976316896352,0.473957652510165,-6.36440408143239
"ZNF408",0.206009380697218,-0.0324716283828382,0.842681335669925,0.399406723622262,0.47441899806611,-6.36504357469433
"KLHL4",-0.205905768428829,0.00349647806897179,-0.842257509704222,0.399643864434722,0.474650707622839,-6.36539548931776
"HCFC2",0.205735017195267,0.0058453024512454,0.841559051813234,0.400034853140112,0.475065071885053,-6.36597505226973
"FOXA2",-0.205713147742703,-0.00415232833656215,-0.841469594821352,0.400084946745229,0.47507455842206,-6.36604924671793
"PERP",0.205524713059619,-0.00653687818035113,0.84069880278319,0.400516726593938,0.475537222578071,-6.36668820470096
"ZCCHC14",-0.205500054159739,-0.022154877880034,-0.840597935557549,0.400573250789,0.475547787586722,-6.36677177655882
"PPARA",0.205484058437379,-0.0180867853642662,0.840532505058039,0.400609919437365,0.475547787586722,-6.36682598254608
"LYZL1",-0.205444812196411,-0.00182057761391755,-0.84037196831623,0.400699896197803,0.475604558047529,-6.36695896155387
"HAGHL",0.205375694948917,-0.0196754068263654,0.840089244227459,0.400858385373305,0.475742627765541,-6.36719309147377
"CPNE4",-0.205199218726583,0.0127436510178897,-0.839367368270902,0.401263224618149,0.476173008347346,-6.36779053516082
"TERF1",0.205130660500434,0.00110889302800006,0.839086930858844,0.401420564454479,0.476309625485317,-6.36802249408308
"OR10K1",0.205098240200286,-0.00828463870127505,0.838954315626765,0.401494981327496,0.476347831158584,-6.36813215746931
"SCN1B",0.205061059665461,0.00745711519269838,0.838802228655575,0.40158033493554,0.476399003162412,-6.36825790126427
"FGD1",0.204975171554506,-0.00344235947624263,0.838450903352753,0.401777545869485,0.47658284798627,-6.36854828591169
"COX6B2",-0.204946009517653,-0.00953096633851331,-0.838331616046109,0.401844519136251,0.476612184317704,-6.36864685405622
"C1orf127",0.204920426821767,-0.000551186966016668,0.838226970033068,0.401903277636476,0.476631772290556,-6.36873331242383
"CPXCR1",0.204802444420732,0.00567484317941333,0.837744363042292,0.40217432706871,0.476881641785541,-6.36913190187912
"CBX7",-0.204791923674016,0.0261527471801753,-0.837701327929695,0.402198502457787,0.476881641785541,-6.36916743381823
"CRMP1",-0.204743414532367,-0.00846400630169718,-0.837502901294272,0.40230998180524,0.47696369913928,-6.3693312411514
"MOGAT3",0.204633290681738,-0.0310091304342861,0.837052439702557,0.402563127306945,0.47721367570963,-6.3697029671036
"ATP6AP1",0.204525881142544,-0.00957965327621218,0.836613081001289,0.402810125295645,0.477456313027709,-6.37006533816817
"KLHL2",-0.204488285240168,0.00456046045087065,-0.836459294969204,0.402896601942674,0.477508651231007,-6.37019213173847
"CDX1",0.204396949548763,-0.0283161369505235,0.836085686339505,0.403106735124252,0.477675605422582,-6.3705000676337
"CALCR",0.20439025449151,-0.00848340166514885,0.836058300208984,0.403122140816611,0.477675605422582,-6.37052263443245
"PLCB1",-0.204168917626376,0.0095805710174517,-0.835152921800908,0.403631647602772,0.478229116864651,-6.37126827080845
"PLA2G10",0.204093931710242,-0.00520442490028823,0.834846191924092,0.403804348971913,0.478383501622227,-6.371520699044
"NBEA",-0.203728100171317,0.0112397862912612,-0.833349758078177,0.404647536123593,0.479332089247506,-6.37275088338797
"HOXD13",0.203640130486105,-0.0228615365839083,0.832989918096221,0.404850450076303,0.479522110876646,-6.37304637051279
"CLIC3",0.203523849081969,0.0110596257606097,0.832514269032965,0.405118762176724,0.479789544834678,-6.37343675988437
"KCNK15",-0.203473944829084,0.00132332344286154,-0.832310135695274,0.405233945724391,0.479835860557374,-6.37360423411098
"SYT3",0.203470055126598,0.00488306503136202,0.832294224867936,0.405242924333176,0.479835860557374,-6.37361728588067
"ZNF211",0.203432707916355,-0.000950823545233792,0.832141456110977,0.405329139031939,0.479887584018612,-6.3737425905264
"ZNF681",-0.203302470149299,0.0129170681259152,-0.831608718547639,0.405629874010324,0.480193250284177,-6.37417937485189
"SPAG16",0.20324560053708,0.0187066298736907,0.831376093408815,0.405761234722146,0.480298364600291,-6.37437001331972
"BNIP1",0.203204605132038,-0.0190293943001035,0.83120840171167,0.405855944033563,0.480360077261165,-6.37450740514615
"STAB2",-0.202876385807069,0.018105013488428,-0.829865820620357,0.406614686051359,0.481207625625917,-6.37560639877758
"PRDX6",-0.20280559164672,-0.00492468471745502,-0.829576237119844,0.406778451261368,0.48135094552512,-6.37584320958428
"GEMIN4",0.202718356740609,-0.012108039163911,0.829219402751671,0.4069803022833,0.481539298517458,-6.37613490202359
"CDK3",0.20246870615273,-0.0167894469776206,0.828198207065666,0.407558293614065,0.482163147698607,-6.37696897976409
"AJAP1",-0.202453711359131,-0.00350520469688954,-0.828136870865075,0.407593025148393,0.482163147698607,-6.37701904435603
"SPRR1B",0.202202136550435,-0.0046682854642208,0.827107804154154,0.408175995743677,0.482802155359672,-6.37785844894608
"TBX1",0.202110537381434,0.0084989330965291,0.826733117769393,0.408388380433904,0.483002735475444,-6.37816381957013
"TSPAN16",-0.201967991147652,-0.00426051845414721,-0.826150032425067,0.40871902344769,0.483311907970315,-6.37863876081788
"ZNF423",0.201960905670158,-0.00166615235514712,0.826121049280619,0.408735462718492,0.483311907970315,-6.37866235975341
"TJAP1",0.201927387946237,-0.0218669786023733,0.825983945036792,0.408813233728553,0.483353213471577,-6.3787739828722
"SALL3",0.201805892529317,-0.0182804714050824,0.825486968055155,0.409095212770661,0.483606980441786,-6.37917844029837
"ZDHHC3",0.201797976413003,-0.008609826672986,0.825454587182759,0.40911358932171,0.483606980441786,-6.37920478454935
"IRF6",-0.201658855850859,-0.0284184899498899,-0.824885514547665,0.409436625341568,0.483938135735273,-6.37966759884561
"GPR6",-0.201312985222385,0.00119916933836395,-0.823470730802456,0.410240389360178,0.484837363899747,-6.38081682830487
"RNF10",0.20124247278485,-0.00369542889490465,0.823182299689065,0.410404367245047,0.484980359826756,-6.38105087893512
"CACNG1",-0.201077064538823,-0.00823356477329143,-0.822505697287654,0.410789179759796,0.48538426172686,-6.38159959370101
"ZNF213",-0.200400168848655,-0.0282246645691418,-0.819736855585547,0.412366168960382,0.487196595223035,-6.38384038308984
"ZNF676",0.200017840830505,0.0181739141194766,0.818172942894249,0.413258476691567,0.488199706052869,-6.38510269911537
"CYP2R1",-0.199969281884865,-0.01062444712082,-0.81797431253561,0.413371889228163,0.488282561365302,-6.38526285157969
"TRIM8",0.199916984650672,-0.0060246475745115,0.817760390708301,0.413494053388529,0.488375735829872,-6.3854352898183
"YIPF4",0.199645449327853,-0.0124307445266083,0.816649675517855,0.414128692124436,0.489074108566047,-6.38632989075924
"CAPNS1",0.199505014794422,-0.0117418819795895,0.816075228083446,0.414457144985134,0.489410776228913,-6.38679208967451
"SLC20A2",0.199291754177288,-0.0242936214140025,0.8152028855664,0.414956220372031,0.489948831567353,-6.38749335224654
"IQGAP2",0.199231383011968,-0.00809760776572893,0.814955937325231,0.415097566275929,0.490064438661851,-6.38769173388231
"KRT15",0.199136166903255,-0.0175904516168888,0.814566455849211,0.415320551824525,0.490276395295681,-6.38800449499602
"N4BP1",-0.199098797020971,-0.00815972794917042,-0.814413594352275,0.41540808727212,0.490328428569027,-6.3881272048628
"NMU",-0.199026856117457,-0.0195850105749559,-0.814119320099047,0.415576632781496,0.490457066381934,-6.38836336925519
"FGL1",-0.19901517347905,-0.0167825432251527,-0.814071532268688,0.415604007061745,0.490457066381934,-6.38840171244456
"DIXDC1",-0.198907557510256,0.0250353536974733,-0.813631329167179,0.41585621848106,0.490703379326689,-6.38875480928856
"FHL1",-0.198851072907426,0.0257041495875989,-0.813400278909194,0.41598863333623,0.490808297598315,-6.3889400634867
"ZNF263",-0.198737704502528,-0.0228950879367406,-0.812936545468808,0.416254473976856,0.491049886699789,-6.3893117223728
"LHPP",0.198724350770307,0.00376256561108391,0.812881922029499,0.416285794104162,0.491049886699789,-6.38935548634209
"TRIM45",0.198700499503931,-0.0108098033520638,0.812784358428564,0.416341738831446,0.491049886699789,-6.38943364639228
"TRPC4AP",0.198689526152867,-0.0239134195679119,0.812739471937957,0.416367479044304,0.491049886699789,-6.38946960265984
"OR51D1",0.198651585335339,0.000612689410677765,0.812584275030502,0.416456484136671,0.491103523256068,-6.38959390764741
"PDZK1",0.198626464996534,-0.0303625340931618,0.812481520289018,0.416515419936214,0.491121693295047,-6.38967619601197
"TMEM38A",-0.198550939678285,0.00146220290646995,-0.812172583987944,0.416692642444864,0.491255333235356,-6.38992353664341
"HES1",0.198528102490614,-0.0159296373955632,0.812079168475778,0.416746239373242,0.491255333235356,-6.38999830846379
"BCAR3",0.198522504962173,0.00488689415945887,0.812056271786669,0.416759376914724,0.491255333235356,-6.39001663416247
"FBXW5",0.198494134763121,-0.00711969407694292,0.811940223492413,0.416825966249219,0.491282500489913,-6.39010950715933
"VN1R1",-0.198392403218,-0.0132985210289107,-0.811524090624912,0.417064797829252,0.491512650293237,-6.39044242753543
"TNNT2",0.198324992930788,-0.00240907415764721,0.811248348856871,0.417223099032811,0.491647856541745,-6.3906629362664
"NLK",0.19830254282885,-0.0183024591552305,0.811156516718828,0.417275827010227,0.491658642038052,-6.39073635713982
"OR2AG2",-0.198195592921036,0.00348593775371144,-0.810719038139638,0.417527071434118,0.491903304478559,-6.3910860122919
"PTK6",-0.198070548874277,-0.00863385644607453,-0.810207545488266,0.417820935237481,0.49219812197583,-6.39149458406017
"TRIT1",-0.197716781439582,-0.0145182931074874,-0.808760459858593,0.418652977521807,0.493126792502197,-6.39264909514662
"ITCH",-0.197615439750962,-0.0199447377869081,-0.808345921699037,0.418891507372716,0.493356250280413,-6.39297944089114
"MGAT3",0.197549647324524,-0.0165790491511674,0.808076797790213,0.41904640705004,0.493487173650516,-6.3931938152501
"TOLLIP",0.197517114813275,-0.0169135995442336,0.807943723558645,0.419123013048219,0.49352587729316,-6.39329979098801
"ZNF43",0.197434936539224,0.0135524219987281,0.807607573343027,0.419316559190381,0.493702257888455,-6.39356741172182
"KCNMA1",0.197410538044024,0.00756767068591085,0.807507771302684,0.419374032605519,0.493718406707853,-6.39364684611351
"MMP24",0.197305118670712,-0.0246993555833767,0.807076553374609,0.419622413104575,0.493959278775056,-6.39398994803565
"GNRHR",0.196941581017357,0.00585200110547919,0.805589502667219,0.420479613824427,0.494866995116214,-6.3951717258524
"PCGF1",-0.196940889846942,-0.023390728436749,-0.805586675434755,0.420481244543042,0.494866995116214,-6.39517397061367
"PPP1R3C",0.19681819518684,0.0348617133214252,0.805084792949094,0.420770784045766,0.495156107257862,-6.3955723295982
"DMRT3",0.196781071459183,-0.0064717935329116,0.80493293834761,0.420858413083325,0.495207578977908,-6.39569281216912
"ZNF559",0.196698743866745,-0.00166551726463925,0.804596177345159,0.421052782207693,0.495384623738206,-6.39595991976698
"AHDC1",-0.196574062059432,-0.00776954587820008,-0.804086166434178,0.421347246668885,0.495679385274219,-6.39636423059574
"SCP2",0.19617858658225,-0.00095104593067038,0.802468474064014,0.422282051013233,0.496695247871501,-6.39764495902162
